Suggested Phrase or words
Pointing with hand
Nodding head
Pointing with hand
Nodding head
Showing that i agree or disagree with him/her
Raise head
Shaking head
Nodding head
Nodding head
Head gesture
Pointing with hand
Nodding head or raising hand
Pointing with hand
Mostly use head
Moving head
Pointing with eye or chin
Nodding head
Eye blink
Nodding head
Raise hand
Moving head
Hand gesture
Face mimics
Shaking head
Able to attract the attention and awareness of the audience
Other
Nodding head
Other
Nodding head
Nodding head
A hand wave or a finger snap
Nodding head
Nodding head
Other
Pointing with hand
Nodding head
An palm of hand
Nodding head
Head titlts
Turning a head around
Other
Other
Raise hand
Shaking head and nodding head
By looking to that object
Shaking head
Nodding head
Nodding head
Nodding head
By looking to that object
By looking to that object
Other
Raise head
Nodding head
Other
Nodding head
Other
Other
By looking to that object
Nodding head
Shaking head
Other
By looking to that object
By looking to that object
Other
Nodding head
Nodding head
Nodding head
Nodding head
Nodding head
Other
Smiling
Shaking head
Other
Shaking head
Raising eyebrows
Nodding head
Other
Nodding head
Hand shaking and bow
Nodding head
Waving
Other
Nodding head
Hand shaking
Pointing with head
By looking to that object
Nodding head
By looking to that object
Raising eyebrows
Other
Nodding head
Other
Nodding head
Pointing with hand
Shaking head
Raising eyebrows or nodding head
Nodding head
Nodding head
Other
Nodding head
Other
Many
